id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
2qiL9E4hMCZVS1OcUBAhoq,Whiskey C'est Mon Ami,Back Home,69VdeCPe7RFrYinqKoKMLI,['Pine Leaf Boys'],['786IOgcZbyqrWKQRyc4PIV'],12,1,False,0.5479999999999999,0.8540000000000001,1,-6.356,1,0.0717,0.45299999999999996,0.031,0.17300000000000001,0.934,163.279,211507,4.0,2010,2010-10-05
6FqINhJ0UeLgAWgXcRokJX,Monday,Culero,12nUbVizpuDj6mJED0ClEG,['Meatwound'],['0jzYBAU6YahnyibU7EsxRy'],9,1,False,0.183,0.826,7,-7.859,1,0.11199999999999999,0.00718,0.605,0.428,0.225,124.759,114067,1.0,2019,2019-08-02
5v74lHodmN9UX0dP0q8Jxq,Who's Crying Now,Greatest Hits,1Gtf2hZQlOGVER16uemmzR,['Journey'],['0rvjqX7ttXeg3mTy8Xscbt'],8,1,False,0.5670000000000001,0.602,9,-7.463999999999999,0,0.0288,0.0968,0.0,0.11800000000000001,0.401,122.428,301160,4.0,1988,1988-11-29
2GR7LhTApwnlaIw2eVixXT,Colibri,Nos forêts chantées,1SDhVqZLBi4VxGa386Lzni,['Dumas'],['7HK83pzwHsZqiGchCqtMuD'],2,1,False,0.488,0.7290000000000001,8,-6.157,0,0.0592,0.353,0.5720000000000001,0.11,0.29,179.826,241213,4.0,2017,2017-11-09
5ODVtqfqg4p28oxfIzaKrC,Good Things,Good Things,2LAdkhxTJkCWUE4sPw1zgb,['Aloe Blacc'],['0id62QV2SZZfvBn9xpmuCl'],9,1,False,0.642,0.687,5,-5.718,1,0.0405,0.442,3.71e-05,0.207,0.79,94.139,240253,4.0,2010,2010-09-28
57vmkbSwekxE2HBbOJyIjR,Real Thing This Time - Old Man Future Blows the Blues,Noise Candy,1OJqAVBxzuwFGp3FcC3mDF,['Bill Nelson'],['2RcvmCViumRYdDso9zifzN'],13,1,False,0.557,0.609,6,-11.613,1,0.0374,0.0309,0.893,0.215,0.5,92.57799999999999,122493,4.0,2015,2015-01-12
5DuU51S4ujCDZAWLJGhYwy,I'm So Lonesome I Could Cry,No-One to Blame,6boJTaoHoc9exL89aNTwt2,['Rita Chiarelli'],['1k0F6VxENnCLNppiFGvUHN'],14,1,False,0.434,0.0764,0,-12.838,1,0.0342,0.85,0.0,0.0854,0.221,77.092,200507,3.0,2011,2011-04-08
4vAIbxnFa8gYh3N6GZafog,Piano Sonata in F-Sharp Minor: IV. Allegro - Andante,Stravinsky: Music for Piano Solo and Piano & Orchestra,0hD1qzxWrfktligvQiwFbv,"['Igor Stravinsky', 'Peter Donohoe']","['7ie36YytMoKtPiL7tUvmoE', '4f0tuIEBENmmp4JnPxV7Ka']",11,1,False,0.253,0.18600000000000005,2,-21.439,1,0.0392,0.9940000000000001,0.861,0.106,0.132,80.547,369227,4.0,2018,2018-01-19
1giNIlfNEd1ebWYDMJ69FF,Reveal - Reprise,Passionate Voice,4AkXo4SCdrIFZre3Z2SSqw,['Lisbeth Scott'],['3VPjt1LB5wePPZPRzTTZBd'],10,1,False,0.11800000000000001,0.0403,7,-24.025,0,0.0413,0.991,0.846,0.151,0.0795,76.059,286267,4.0,2004,2004-10-28
4vjYAmZWamhvkhDGokpGgW,Kicc Push,Snuff Tapes,0QhR5qVa4UwCawfUkJnDLl,['Brotha Lynch Hung'],['46UxF4P7x9FUigK1O2sSsV'],14,1,False,0.8220000000000001,0.7020000000000001,5,-6.734,1,0.249,0.192,0.0,0.251,0.542,94.709,177373,4.0,2008,2008-03-04
6QofMjYRWHrwk8qPlY9UJg,Can't Find It,23,1bkYEWzpk9wZcXPAZ2IkzQ,['lilbootycall'],['4EPyKMgsR7JDuW9tL0AYZP'],6,1,True,0.7170000000000001,0.804,11,-5.149,0,0.0337,0.00447,0.00176,0.157,0.958,128.029,113906,4.0,2020,2020-10-02
3OdHeHf4QZR91JhRH9eDVe,Peace Be With You,Peace Of Heaven,0B6g2UOHA5aonkTJzM0Emx,['Solomon Keal'],['1Dq7cDuT1w3U9o53WiKSVF'],14,1,False,0.413,0.0886,11,-20.125999999999998,1,0.0694,0.9840000000000001,0.831,0.109,0.23199999999999998,169.021,174080,4.0,2006,2006-11-22
0JaxtRtIAyDyoU414t2ltq,Aura Aura,The Wink,4RukaZCRuhivonvdPpeZEj,['Tim Presley'],['58oRcDOFn1MnyCBMgiWZmD'],12,1,False,0.504,0.38799999999999996,4,-9.655,1,0.0287,0.809,0.0892,0.302,0.46799999999999997,99.28299999999999,145213,4.0,2016,2016-09-16
6wQBYvilfl7gh78QldUule,Soul Of Mankind,Natural,3kUV2P8MnQcT5CoOksB9Nc,['Novelty'],['0vuYjYv1ymxKyauLwnzD5C'],4,1,False,0.735,0.7490000000000001,0,-10.755,0,0.0553,0.195,3.82e-06,0.102,0.648,144.83100000000005,200733,4.0,1997,1997
03oH6XqEmlla6uzPLg58hP,First Look,Dirty Rotten Games,08HLq5uGkevJmZAmpvMzcK,['Rat City Riot'],['5LOB8QJrz9ZXE4yXEJ45sI'],4,1,False,0.272,0.986,4,-3.06,1,0.22,0.00032900000000000003,0.0,0.358,0.623,164.422,112907,4.0,2006,2006-07-16
5WWu64oXaXhjbA6hx3IbLT,Meine Welt - A Cappella,So viel Spaß für wenig Geld,2uTerBct1Qjm27FQrF5wvL,['Die Prinzen'],['7F0bQWvv3rfV3EubmoQlwZ'],7,1,False,0.769,0.615,9,-7.7920000000000025,1,0.0481,0.759,0.0,0.25,0.715,104.95,178600,4.0,1999,1999-07-26
2arh88fzcWSr5Hhrx8eBkV,Mama's Radio,"Mountains, Mamas and Memories",6cIckggQc0iMdzLJqJZzSd,['Big Country Bluegrass'],['0zAZS77fyK4sqjsEOGUERM'],3,1,False,0.695,0.643,2,-6.375,1,0.027999999999999997,0.466,4.16e-06,0.10400000000000001,0.9129999999999999,103.07700000000001,200187,5.0,2019,2019-02-22
0d3iO7lbZcSwyt2O7UYpWX,Dead Man's Party,Dead Bands Party: A Tribute To Oingo Boingo,2DFO8NfrwpGlM7NxK9yAoT,['Clear Static'],['6bDduojhGsq86u9joMFSKM'],1,1,False,0.54,0.898,3,-7.947999999999999,0,0.0386,0.0305,0.0,0.154,0.539,140.08,254347,4.0,2005,2005-05-24
2MECPoAzkEBQfrdJQaUc4P,True Religion,Trittschall,2s775MJjOs7e5kP4iSOM52,['Mrs. Nina Chartier'],['1f45PdiKDDBy5VeUKcztcP'],10,1,False,0.75,0.638,9,-7.75,1,0.223,0.0748,0.0,0.0778,0.6890000000000001,144.006,229996,4.0,2016,2016-09-16
6YNgqb8DJNxoIpT5aY2zZ6,"15 Variations and a Fugue on an Original Theme in E-Flat Major, Op. 35, ""Eroica Variations"": Variation 7",Claudio Arrau in Recital (1969-1977),0iUAYJjTQrGJuWuQYzwTXT,"['Ludwig van Beethoven', 'Claudio Arrau']","['2wOqMjp9TyABvtHdOSOTUS', '5k15M5itLxlNtLk7BGpGa1']",8,2,False,0.615,0.32899999999999996,3,-18.248,1,0.0736,0.97,0.955,0.165,0.652,111.273,41387,4.0,2012,2012-11-06
2t14gW9MQizSuCH4NSFNDC,Somebody I Know,World Of Strangers,0bqkfbu2rBFLVjIrIcPHej,['Zoe Muth'],['5OZukp9ajKVDvQPa7hPMrv'],6,1,False,0.555,0.389,3,-11.584000000000001,1,0.0285,0.7390000000000001,0.0296,0.134,0.161,73.988,309507,4.0,2014,2014-06-03
0h8GyqcmzfiVRuI56pNizV,"The King Of Love My Shepherd Is / O God, Thou Art The Father",An Angel's Touch,47dbEocEKEde3cFdojzEMP,"['Mike Watts', 'Steve Hall', 'Dan Savant']","['1hPgskyvYmfvYo9AfZSOQb', '1svnNTGU5TClzw5tKnuvfT', '0ze6lmyvxNHIRfEHGB2v8j']",8,1,False,0.382,0.0841,7,-21.461,1,0.0346,0.993,0.772,0.10300000000000001,0.135,105.073,185373,4.0,2003,2003
6RdCzv8GXVX5yCJB3rGT2o,Amigo,Boleros,1SqrMbDMLRcbxSNCmiiPpU,['Amparo Ochoa'],['0qk9IE3icvkYLRii8qAko8'],10,1,False,0.40299999999999997,0.281,2,-12.550999999999998,1,0.0316,0.648,6.26e-05,0.106,0.22,105.11,159813,4.0,2000,2000-11-29
0GZl0xvNMmFGFXdnmHqKn0,Footsteps of the Buddha,Zen Sleep,7vgk1BzrZ6Qhl8rGFz9V2g,"['SonicAid', 'Dr. Lee R. Bartel']","['51w9HbZBbacStieMIBfYTG', '7bqSsaOoTgKBYaVRRTJ0sM']",2,1,False,0.305,0.0313,4,-31.304000000000002,0,0.0328,0.945,0.929,0.0726,0.0363,60.001999999999995,443200,4.0,2013,2013-01-01
16qXJbTRQ4Na07qSnx5awU,Interludio de Jazz,Al Amanecer,07aUBFii7jwYE8MNDVqjYU,['Aerophon'],['6nfNQvqechLUJaFHYAciep'],13,1,False,0.8290000000000001,0.9259999999999999,9,-6.185,0,0.295,0.17300000000000001,0.000297,0.507,0.753,92.95200000000001,90789,3.0,2010,2010-09-23
27NGCw3kCNYLb6nBgGx2sE,"Variation No. 1 Op. 66 (From Mozart, La Flûte Enchantée)",Beethoven: L'oeuvre pour violoncelle et piano,2EanzvTRvSxPQLBh3I62gD,"['Roland Pidoux', 'Jean-Claude Pennetier']","['2V5R4ghut7Et3GBNZzikmV', '4TsvA4Q8I8fXcOWAwzb5cb']",20,2,False,0.479,0.223,0,-25.802,1,0.0512,0.992,0.9,0.134,0.461,139.409,33920,4.0,2001,2001
62bApYuKXPhEYVk5mwCuXM,Test Samples,the distortion chamber,6SBz3eeKYC1BF9KznGKC3q,['Diverje'],['7cJYbCBkP8T2l1ZLp032X6'],3,1,False,0.56,0.9059999999999999,7,-7.631,1,0.0796,0.0020399999999999997,0.129,0.69,0.728,149.998,354640,4.0,2005,2005-01-01
2pHi1RoI0qvhpZo9Rq3RsB,"Neumeister Chorales: XXXIV. Werde munter, mein Gemüte, BWV 1118","Johann Sebastian Bach: The Complete Organ Works, Vol. 5 (Trinity College Chapel, Cambridge)",34zsAXaII7LcsVkkpSYbFu,"['Johann Sebastian Bach', 'David Goode']","['5aIqB5nVVvmFsvSdExz408', '25xZZmlksUhhWKjpaCYPKS']",44,1,False,0.106,0.0939,7,-17.214000000000002,1,0.0335,0.8759999999999999,0.8370000000000001,0.132,0.182,90.88799999999999,131813,4.0,2017,2017-10-27
1zX4O1ezEkxMoEQsVw2eMA,Good as You - Live,Good as You (Live),4NW8NWLP5yMRXE5NjUMAn9,['Kane Brown'],['3oSJ7TBVCWMDMiYjXNiCKE'],1,1,False,0.484,0.7440000000000001,1,-4.873,1,0.0331,0.171,2.54e-06,0.8959999999999999,0.565,77.031,202706,4.0,2019,2019-03-08
5XAXRiYVsYjkr4ZIy3Rwht,King of Kings,World Music,1RZzCdUCiKDMwJFTl3WmSH,['Ladysmith Black Mambazo'],['3FdLhnmXynPvZkbILPpB6d'],2,1,False,0.395,0.0522,4,-25.057,1,0.0666,0.9279999999999999,0.0,0.12300000000000001,0.392,86.508,247427,4.0,2017,2017-05-17
4vjVuft0RrNmHuy4F0Ylfz,Trotto,Il poverello: Medieval & Renaisssance Music for Saint Francis of Assisi,4F8w6F0mXJn0lOfg8ddKSb,"['The Rose Ensemble', 'Jordan Sramek']","['3x71UsyZkG0if3Kcg13zLp', '74LdWIjFsQm79yfkGUin0U']",1,1,False,0.16699999999999998,0.23399999999999999,0,-17.311,1,0.0569,0.799,0.768,0.264,0.175,65.723,136720,4.0,2014,2014-06-01
4AfOoXhkE3Fk9ippCMat06,Para Vivir - Live Version,Salsa Sinfonica,3GZPezlhTo45AYC6bkxgnU,['Gilberto Santa Rosa'],['27vNK840zYq6IfDijHPsv1'],5,1,False,0.22399999999999998,0.23199999999999998,0,-15.235999999999999,1,0.0305,0.8540000000000001,0.00427,0.813,0.129,83.491,258067,4.0,1998,1998-11-24
7x1gBhoZplHqpSYdr0CJ11,Mycelium,Cadaver Circulation,3EBUPAuXZyTM4qI7yIXqIa,['Krypts'],['03p1MQHjSpOnF92Q7OCy9d'],4,1,False,0.174,0.968,8,-5.771,1,0.125,0.00011100000000000001,0.7759999999999999,0.0814,0.036000000000000004,130.17600000000002,226668,3.0,2019,2019-05-31
18JjBUTYD3nEnTgudddM5d,O Cesare,Horror Express,0RQE62YcjknKMe8PHFXLBp,['Matthew Parmenter'],['5U76ed7cY6aLY1yv1kle06'],2,1,False,0.162,0.285,11,-11.501,1,0.0311,0.312,0.00571,0.447,0.0398,94.37200000000001,221040,4.0,2008,2008-05-12
4ULpKU8k6N1KUr8EHVQGEa,It's So Scandalous,Fallow Field,72x6gwRPDA96ORzC0KtRoD,['The Old Haunts'],['2007QleX8vN5jGaSXe7ygN'],6,1,False,0.562,0.973,2,-4.6339999999999995,1,0.0439,0.441,0.24600000000000002,0.0736,0.6859999999999999,128.86,248000,4.0,2005,2005
3Gr8xIyNgJxaYnXKZPQCQ8,"Sonata No. 5 in C minor, Op. 10 No. 1: 2. Adagio molto",Beethoven 32 Sonatas Vol. II,6NjVJLm1PDZt4CepP1BjAH,['Valentina Lisitsa'],['0gOrXuu1vCBXe3pwTyb5Ca'],6,1,False,0.325,0.007809999999999998,8,-30.649,1,0.0549,0.992,0.867,0.107,0.24,73.471,415533,4.0,2020,2020-05-15
0KRm82wbZfjdbaCy0fF69H,"Goodnight, My Love",Wolves,17q9CmOhDYE5vu1wGRWfzi,['Story Of The Year'],['0KDuKk6YdEu3hR56HtXmxt'],12,1,True,0.516,0.917,5,-4.21,0,0.0552,8.52e-05,1.01e-06,0.386,0.41700000000000004,123.005,247951,4.0,2017,2017-12-08
6WXjV1adQilAyK8wm9POxh,"Star of the County Down, Road to Lisdoonvarna, Connaughtman's Ra",Stories,24DYJ5tTcNSOxuUqFpLJwI,['Misty River'],['4dbL5i2K2Sbm5xXa2LyMxo'],9,1,False,0.308,0.359,4,-7.0020000000000024,0,0.032,0.743,0.000763,0.0775,0.268,132.279,237200,4.0,2007,2007-01-01
6VkNCc2cpgeLTGypSEHfIQ,Michelle,Bach Meets the Beatles (Revisited),0kjvFAUEO1MlW4q6J1ga95,['John Bayless'],['47IQuGHsvEJgd0tQEDP5X0'],8,1,False,0.47700000000000004,0.153,7,-22.788,0,0.0476,0.993,0.934,0.17300000000000001,0.619,129.764,233107,4.0,2004,2004-06-29
3a8vE5ek36e6u42TwqdN4l,In The Wind,I Got Blues For You,710NjSwSAuv6CiMmcD8no1,['Homemade Jamz Blues Band'],['4u6dlEXWOeV0bF2y6YVf9R'],10,1,False,0.526,0.5870000000000001,11,-10.081,0,0.0257,0.0187,0.0035299999999999997,0.309,0.767,104.755,243800,1.0,2009,2009-06-09
2fre6pOojiRnwrCkZQ153W,You Do Something To Me,As Far As Yesterday Goes,2oC76rBFoneJZXopba9j3n,['The Red Button'],['070kz1iiNY2AIbIu5SAxE2'],9,1,False,0.856,0.436,8,-8.951,1,0.0404,0.588,7e-05,0.0845,0.843,133.955,174067,4.0,2011,2011-06-21
2wnhst8yHA4gKuojAgZedh,Pensándote,Afrodisíaco,3fq06DDIkadDRB9RuBb22v,"['Rauw Alejandro', 'Tainy']","['1mcTU81TzQhprhouKaTkpq', '0GM7qgcRCORpGnfcN2tCiB']",11,1,True,0.79,0.655,1,-3.3760000000000003,1,0.0762,0.46399999999999997,0.00165,0.0837,0.56,170.023,216414,4.0,2020,2020-11-13
5CF9kkSMGDPuGAByWErwRe,Horizon Chase Bleed Fingers Bleed! (Megadriver Remix),Horizon Chase (Official Game Sound Track),3h4zTCK9bk2KFjridCSxIW,['Barry Leitch'],['76eOVMe9ynorI70JsJfSuG'],6,2,False,0.436,0.973,5,-4.967,0,0.254,5.27e-05,0.905,0.0986,0.195,129.995,232625,4.0,2015,2015-12-31
5lF4L3ZLDmf5wD7k7K1tMi,Very Unbecoming,Language,6fSCqQiFZDIp7hMbBIPdig,['Lorraine Feather'],['1D9cv9mzB1SzTp4Vw2NGah'],3,1,False,0.6859999999999999,0.474,0,-10.008,0,0.11199999999999999,0.8059999999999999,0.0,0.135,0.665,150.047,271213,4.0,2008,2008-04-04
1M0q0bkUuImaYLQZGaIAHZ,Shadows,Fears EP,4SztuHWPhXo9y0i7AaPIZo,['Different Souls'],['4TL8nC7dEC9LMnwtwQnmYL'],3,1,False,0.6509999999999999,0.591,2,-11.838,1,0.0291,0.0146,0.00078,0.19899999999999998,0.222,120.029,262000,4.0,2019,2019-04-08
3eXom0qDROEnAfuyDuM5Fx,Keep Them Old Icey Fingers Off Me,"Champion Fiddler Curly Fox, Volume One",483H8QU5fEuD7EmvQhEv7C,['Curly Fox'],['4uE3HoJS88rRdk6RUOInbk'],11,1,False,0.674,0.557,0,-9.949,1,0.044000000000000004,0.838,0.0,0.42,0.858,121.464,150267,4.0,2013,2013-05-14
6IDjRbIm56XEKJmi9Y4iFp,Nijugo,The Year 25 - 25 Years of Korm Plastics,7bHXSVp6TuMScf4pfi4yIz,['KK Null'],['1eHmfPOPuuy6rbB0vmwb3n'],4,1,False,0.247,0.907,4,-6.867999999999999,0,0.166,0.0621,0.541,0.628,0.0589,153.84799999999996,172000,3.0,2010,2010-03-01
1B9lYxjNFY2XKYNEN4JF2j,Speak Soft,Straight Six,3nkyMjGg6xGH31mJwVQHYt,['Poor Old Lu'],['4kKX2Dc7HBE6fozhXYzPw8'],6,1,False,0.327,0.281,2,-10.78,1,0.0608,0.581,0.00921,0.601,0.205,183.988,569267,3.0,1995,1995
1ZnZHxTnGaEqO7QcT88Ltl,Winds of Change,Winds Of Change,4zBsxW4qLA5VIHbO0F5umj,['Airborne'],['2Y8sisT7wjlUMvsNLGddlX'],2,1,False,0.768,0.635,7,-9.894,0,0.0321,0.175,5.27e-05,0.0908,0.955,90.04,252653,4.0,2008,2008-07-28
1LPLClFgsA7pexATceh346,American Music (45 version),"Anthology, Vol. Two",5I7sgnI3LZIR8As90cRZPU,['Billy Hancock'],['4JhBh6BpQw2VTgtju787cE'],19,1,False,0.321,0.925,2,-4.183,1,0.0731,0.262,0.0,0.102,0.708,164.498,181373,4.0,2011,2011-05-03
7vbFgY55LOUJ8rm7PFCS9f,The Highland Clearances,So Many Partings,664xUXrxmG5rwZRCO3uU9T,['Silly Wizard'],['2qo4xct4APsg3LSerdPACx'],6,1,False,0.19,0.0563,2,-22.798000000000002,1,0.0362,0.9109999999999999,0.0,0.258,0.47100000000000003,88.181,142640,4.0,2006,2006-05-22
4sli3qNOrWKHSz7BWXuCWr,"Mazurka in C Major, Op. Posth., B. 82",Chopin: Mazurkas,5UtTod7FCYgCc4WciRCDuN,"['Frédéric Chopin', 'Alessandro Deljavan']","['7y97mc3bZRFXzT2szRM4L4', '60YDZf6o3FXnne3f6rlxHM']",18,1,False,0.371,0.0455,7,-26.586,1,0.0399,0.993,0.888,0.105,0.247,135.717,195520,5.0,2017,2017-10-06
5W7ZRrHu17gNRaAmdlQdpp,Warrior Of The Rising Sun,Warrior Of The Rising Sun,59laeFCC2tZ70FDCqIJjWG,['Tokyo Blade'],['6F9tjDKhGtXlm9M4s30KD5'],8,1,False,0.254,0.838,0,-8.689,1,0.113,0.00031600000000000004,8.92e-05,0.254,0.19699999999999998,128.849,326920,4.0,2008,2008-10-09
6RpSUsJhspgOxCc2BhcjYt,Junkyard Dog (Tears On Stone),The Atlantic Albums,5Bt2K2EB90lURxWwZFTxXe,['Winger'],['2qQeKHrQJHLLbvDAOSO874'],25,1,False,0.613,0.627,1,-8.913,0,0.0333,0.00565,0.000171,0.131,0.341,124.49799999999999,415640,4.0,2019,2019-12-13
0NdHxqejXPlg7W3a5ALRTM,I'm Leavin' Now - Long Gone Daddy,Old Highs And New Lows,0jEmEhLa5k5TDf58zhIaTH,['Hellbound Glory'],['1NtafeNyHmgbqOqywfFQ1h'],12,1,True,0.373,0.97,4,-3.3160000000000003,1,0.139,0.0072,0.00321,0.301,0.754,153.645,198827,4.0,2010,2010-08-31
21gzeo67Oguw2UwJJLMLkP,El Bello Verano,Algo Cambió,0Zc8fdQwZ82nbSebS0ROYN,['Astrud'],['2uKj5KsQWGyVwsXzpKXeBY'],15,1,False,0.405,0.86,6,-9.355,0,0.24100000000000002,0.759,0.0,0.8240000000000001,0.57,104.82700000000001,42413,3.0,2006,2006-02-27
1nzmZAyIQHmk2YcK4tdBWe,Half a Person,"Please, Please, Please: A Tribute to The Smiths",2ySVkM6LaRl6bSdgVzFQ0u,['Greg Laswell'],['2Mf99N2VcDEcVuocyBLhyC'],8,1,False,0.5329999999999999,0.32899999999999996,6,-9.338,0,0.0319,0.903,1.58e-05,0.106,0.28600000000000003,125.086,228400,4.0,2011,2011-12-13
3Hz77xV2365D94nyu5vorq,I Should Care - 1994 Remastered,The Complete RCA Victor Recordings,6V4LqrfFXVkzMBYbRCABIB,"['Dizzy Gillespie', 'Johnny Hartman']","['5RzjqfPS0Bu4bUMkyNNDpn', '7qVvIFc9DktkAc0HKzRhNo']",8,2,False,0.4,0.11,8,-20.078,1,0.0542,0.9620000000000001,0.00015,0.259,0.259,132.08100000000002,183907,4.0,1995,1995-01-23
3psu6L0FfCG7cynSO8DOnm,3 Ghost Rags: No. 1. Graceful Ghost: Graceful Ghost Rag,World's Greatest Piano Rags,0wVhPHbbIBmNKVbQdvI9tQ,"['William Bolcom', 'Richard Dowling']","['0Uj2XBKJsuZZsf5xSEPfmS', '7JWgPh8XaVXPsaqbSyOL77']",12,1,False,0.456,0.168,6,-21.63300000000001,1,0.0439,0.9940000000000001,0.903,0.0911,0.12300000000000001,109.77799999999999,278853,4.0,2004,2004-01-01
2ymsXdT7L8pDZW1yDCwGYE,Paradigm,Infinity,2jWaZvXgRTzIfoRhKZHmNC,['Revolt Production Music'],['5aYAUA8CBgKOAhAmjEg9ra'],1,1,False,0.5,0.345,5,-18.646,1,0.0386,0.9,0.902,0.107,0.14800000000000002,99.995,105714,4.0,2016,2016-11-03
6jRSvFhAEclYtdpn7Ewv8K,Aue - live,Wald,1wgCedeF322go1iCXvDl9d,['Pole'],['2oAUWVDrNRE76jqj9IkVK6'],6,1,False,0.718,0.44299999999999995,1,-11.094000000000001,1,0.0644,0.00686,0.657,0.10400000000000001,0.25,152.912,361314,4.0,2015,2015-09-11
3pUU4X72VXE9Z6UinXFM7o,Bumble Bee Stomp,Benny Goodman On The Air 1937 - 38,4Mb1iOmtL4ifA10gPFADnj,['Benny Goodman'],['1pBuKaLHJlIlqYxQQaflve'],17,1,False,0.526,0.705,1,-10.136000000000001,1,0.0594,0.987,0.91,0.691,0.904,125.40100000000001,176333,4.0,1991,1991-03-07
2KOmIA9IlWQSRxYzwaL4l9,Red Light,Kitchen Table,4l4TDEJyckInZ0sul9ItW4,['Bex Marshall'],['1rszPkFHjY8TRlVXigChzD'],2,1,False,0.7759999999999999,0.33299999999999996,2,-6.705,1,0.0359,0.7090000000000001,0.0,0.141,0.305,95.046,152467,4.0,2008,2008-07-14
7mx5iaoSRr6Nt2ho6sAEHe,Apologia,One,7BdI4CUUxU5HoVB6qA8XtZ,['Kelpie'],['0BPRTY4qgxlaAGT6F0f4zW'],8,1,False,0.503,0.349,6,-9.185,0,0.0307,0.738,7.75e-05,0.324,0.23399999999999999,90.361,170413,4.0,2003,2003-01-01
34bkFJC7ZbkHdU7GyiOdo6,The Essence Is Inside of You,Charismatic,5JBtuPzEuQ6vsn0SsQHrtQ,['Laura Valle'],['4CbjLNSqvV2USXisG4MagK'],2,1,False,0.648,0.239,8,-14.067,1,0.0396,0.659,1.22e-06,0.14400000000000002,0.444,118.35700000000001,221387,4.0,2019,2019-01-25
1WU8b1Wzn24wkBxpZr207f,Go (Matthew 28:19),The Power of Encouragement,6Js7ZbaSeazI6S3sFjdMc5,['Seeds Family Worship'],['5kV2pC0biCYFh3y9HxgNkS'],8,1,False,0.622,0.85,11,-5.901,1,0.0303,0.0938,9.53e-06,0.133,0.638,129.988,235507,4.0,2008,2008-11-05
2tFJpvN1ZkXJAvW86CucKC,Hero Unexpected - Robert Vadney's Midnight Savior Remix,Hero Unexpected (A Heroes Theme),6kx7UpgcmIDYNOhzPD12uU,['Jody Whitesides'],['7quYvfAYSiW5jyi3OPHHzE'],6,1,False,0.5870000000000001,0.655,10,-8.117,0,0.12300000000000001,0.000587,0.8540000000000001,0.09699999999999999,0.271,134.011,490280,4.0,2009,2009-04-15
75mMfI6tTfseFsVS27g4gz,"Piano Concerto in F Minor, Op. 5: III. Rondo. Allegro","The Romantic Piano Concerto, Vol. 3",7ckoH9YfvoxH0uqHebEY0e,"['Sigismond Thalberg', 'Michael Ponti', 'Westphalian Symphony Orchestra', 'Richard Kapp']","['0UpUHX0xRdD7TLty6bU40x', '4f23POdM8xodkVkxmbTanq', '5ILDopVgdtdUnG7j7fNF9h', '6vCv1v9LdUOBkbj3Rat9Y2']",6,2,False,0.41,0.175,0,-19.3,1,0.0327,0.976,0.909,0.276,0.201,126.26,561333,4.0,1992,1992-01-01
0vJEmpxBSZytSdB8xyKrGW,Pocket Gallows,The Torrid,6Ue9IpqsYSTLJXATJGNSan,"['Anla Courtis', 'Armpit']","['1J4PMA63L0AYuO3eb2Zng6', '2Grseak5nOjXC3xXt80tkp']",6,1,False,0.10400000000000001,0.757,11,-11.97,1,0.0625,0.331,0.862,0.313,0.039,84.859,331027,3.0,2011,2011-09-20
7dwFWzE1EGDdY7AhK0b2EI,Violin Sonata No. 5: I. Moderato - Allegro,"Bacewicz: Violin Sonatas Nos. 2, 4, and 5 / Partita / Capriccio",2BtuFmZ9M2FGqo0eL4MoJ7,"['Grażyna Bacewicz', 'Joanna Kurkowicz', 'Gloria Chien']","['3NcNY4xIKsMItzdecOxWrB', '03mNwkOPahk1RQPvo0Atx0', '2n5rvOYEx1zyKSEFOg59UJ']",5,1,False,0.389,0.311,0,-13.309000000000001,1,0.0385,0.9590000000000001,0.502,0.0862,0.11699999999999999,112.83,319680,4.0,2004,2004-09-01
7Me4VWquSLvN2rRXRaoUzV,I'll Make It Up To You,Happy Now…,5tCbxZzYOSM8tdhOhLD9Yg,['Lyres'],['5b0wQCgdlG1Dk4N67lguml'],4,1,False,0.282,0.693,9,-10.639000000000001,0,0.0367,0.00108,0.00331,0.0692,0.938,146.599,151760,4.0,1993,1993
1UX0vEJ8CIMH4fMxTAfXJK,Stretch Your Bones,57 Haunted House Horrors,37qEQGtmXOOLEpGhtZLw0O,['The Hit Crew'],['76PJKS3IQsf4sSayx2taE0'],50,1,False,0.513,0.706,11,-20.241,0,0.828,0.436,0.000542,0.29,0.0199,94.137,66093,4.0,2007,2007-07-25
2ddSc6QJHdgpgCwYMnkK1e,Pillow Talk,Pillow Talk,22YYk8WBvG6RnKDkJqxdxb,['Miki Howard'],['7GTUAEg2QH41GgTmkIldjh'],4,1,False,0.772,0.716,11,-7.295,0,0.0421,0.425,0.0,0.231,0.878,109.992,244747,4.0,2005,2005-06-20
43j49esq1eiIeBHuKYheLv,Mushcream Caravan,Electric Fungus,1OjFKwQeW8hjsutVC7gVXq,['Brain Police'],['3u8Bmkzs6rer0AirAa87iR'],8,1,False,0.22899999999999998,0.735,0,-7.6,1,0.045,0.17800000000000002,0.0212,0.11599999999999999,0.38299999999999995,136.067,496200,4.0,2008,2008-07-15
7vlmQVKCcECzIeG5uVHKOx,La Reina,Residual + Sigue la Luz (Bonus Album),4rPWBlbYjh8ULVfzuMn0Pd,['Baco'],['75ORk6JBHxLyYiYN5Sfdua'],8,1,False,0.455,0.755,7,-5.357,1,0.0275,0.0859,0.00149,0.146,0.583,97.917,248008,4.0,2018,2018-07-07
